,Mainline,Fork,Pr nr,Filename,Operation,File classification,Interesting
2796,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/KafkaRaftServerTest.scala,MODIFIED,MO,1
2797,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/KafkaServerTest.scala,MODIFIED,MO,1
2799,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/LogDirFailureTest.scala,MODIFIED,MO,1
2800,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/LogOffsetTest.scala,MODIFIED,MO,1
2802,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/MetadataRequestTest.scala,MODIFIED,MO,1
2804,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/OffsetsForLeaderEpochRequestTest.scala,MODIFIED,MO,1
2807,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/ReplicationQuotasTest.scala,MODIFIED,MO,1
2809,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/ServerGenerateClusterIdTest.scala,MODIFIED,MO,1
2810,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/ServerShutdownTest.scala,MODIFIED,MO,1
2812,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/ServerTest.scala,MODIFIED,MO,1
2813,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/StopReplicaRequestTest.scala,MODIFIED,MO,1
2814,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/ZkAdminManagerTest.scala,MODIFIED,MO,1
2815,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/epoch/EpochDrivenReplicationProtocolAcceptanceTest.scala,MODIFIED,MO,1
2817,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/epoch/LeaderEpochIntegrationTest.scala,MODIFIED,MO,1
2819,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/tools/DumpLogSegmentsTest.scala,MODIFIED,MO,1
2820,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/utils/CoreUtilsTest.scala,MODIFIED,MO,1
2821,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/utils/JaasTestUtils.scala,MODIFIED,MO,1
2822,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/utils/JsonTest.scala,MODIFIED,MO,1
2823,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/utils/QuotaUtilsTest.scala,MODIFIED,MO,1
2825,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/zk/AdminZkClientTest.scala,MODIFIED,MO,1
2826,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/zk/EmbeddedZookeeper.scala,MODIFIED,MO,1
2831,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/zookeeper/ZooKeeperClientTest.scala,MODIFIED,MO,1
2836,apache/kafka,linkedin/kafka,15737,jmh-benchmarks/src/main/java/org/apache/kafka/jmh/server/CheckpointBench.java,MODIFIED,ED,1
2838,apache/kafka,linkedin/kafka,15737,metadata/src/main/java/org/apache/kafka/controller/ClientQuotaControlManager.java,MODIFIED,MO,1
2839,apache/kafka,linkedin/kafka,15737,metadata/src/main/java/org/apache/kafka/controller/ControllerResult.java,MODIFIED,MO,1
2840,apache/kafka,linkedin/kafka,15737,metadata/src/main/java/org/apache/kafka/controller/ControllerResultAndOffset.java,MODIFIED,MO,1
2857,apache/kafka,linkedin/kafka,15737,metadata/src/main/java/org/apache/kafka/metadata/Replicas.java,MODIFIED,MO,1
2472,apache/kafka,linkedin/kafka,15737,build.gradle,None,OTHER EXT,0
2475,apache/kafka,linkedin/kafka,15737,connect/file/src/test/java/org/apache/kafka/connect/file/FileStreamSinkTaskTest.java,None,NA,0
2476,apache/kafka,linkedin/kafka,15737,connect/mirror/src/main/java/org/apache/kafka/connect/mirror/MirrorCheckpointConnector.java,None,NA,0
2478,apache/kafka,linkedin/kafka,15737,connect/mirror/src/main/java/org/apache/kafka/connect/mirror/rest/resources/InternalMirrorResource.java,None,NOT EXISTING,0
2479,apache/kafka,linkedin/kafka,15737,connect/mirror/src/test/java/org/apache/kafka/connect/mirror/MirrorSourceConnectorTest.java,None,NA,0
2480,apache/kafka,linkedin/kafka,15737,connect/mirror/src/test/java/org/apache/kafka/connect/mirror/integration/MirrorConnectorsWithCustomForwardingAdminIntegrationTest.java,None,NOT EXISTING,0
2483,apache/kafka,linkedin/kafka,15737,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/AbstractWorkerSourceTask.java,None,NOT EXISTING,0
2488,apache/kafka,linkedin/kafka,15737,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/isolation/DelegatingClassLoader.java,None,NA,0
2495,apache/kafka,linkedin/kafka,15737,connect/runtime/src/main/java/org/apache/kafka/connect/util/KafkaBasedLog.java,None,NA,0
2500,apache/kafka,linkedin/kafka,15737,connect/runtime/src/test/java/org/apache/kafka/connect/converters/BooleanConverterTest.java,None,NOT EXISTING,0
2501,apache/kafka,linkedin/kafka,15737,connect/runtime/src/test/java/org/apache/kafka/connect/converters/ByteArrayConverterTest.java,None,NA,0
2504,apache/kafka,linkedin/kafka,15737,connect/runtime/src/test/java/org/apache/kafka/connect/integration/OffsetsApiIntegrationTest.java,None,NOT EXISTING,0
2508,apache/kafka,linkedin/kafka,15737,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/ExactlyOnceWorkerSourceTaskTest.java,None,NOT EXISTING,0
2511,apache/kafka,linkedin/kafka,15737,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/distributed/DistributedConfigTest.java,None,NA,0
2512,apache/kafka,linkedin/kafka,15737,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/distributed/DistributedHerderTest.java,None,NA,0
2515,apache/kafka,linkedin/kafka,15737,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/errors/RetryWithToleranceOperatorTest.java,None,NA,0
2516,apache/kafka,linkedin/kafka,15737,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/isolation/PluginDescTest.java,None,NA,0
2517,apache/kafka,linkedin/kafka,15737,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/isolation/PluginScannerTest.java,None,NOT EXISTING,0
2521,apache/kafka,linkedin/kafka,15737,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/rest/ConnectRestServerTest.java,None,NOT EXISTING,0
2522,apache/kafka,linkedin/kafka,15737,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/rest/resources/ConnectorsResourceTest.java,None,NA,0
2523,apache/kafka,linkedin/kafka,15737,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/rest/resources/InternalConnectResourceTest.java,None,NOT EXISTING,0
2524,apache/kafka,linkedin/kafka,15737,connect/runtime/src/test/java/org/apache/kafka/connect/util/RetryUtilTest.java,None,NOT EXISTING,0
2528,apache/kafka,linkedin/kafka,15737,connect/transforms/src/main/java/org/apache/kafka/connect/transforms/ReplaceField.java,None,NA,0
2529,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/log/UnifiedLog.scala,None,NOT EXISTING,0
2530,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/KafkaConfig.scala,None,NA,0
2531,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/tools/StorageTool.scala,None,NA,0
2533,apache/kafka,linkedin/kafka,15737,core/src/test/java/kafka/testkit/ControllerNode.java,None,NA,0
2534,apache/kafka,linkedin/kafka,15737,core/src/test/java/kafka/testkit/KafkaClusterTestKitTest.java,None,NOT EXISTING,0
2535,apache/kafka,linkedin/kafka,15737,core/src/test/java/kafka/testkit/TestKitNodes.java,None,NA,0
2536,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/api/AbstractAuthorizerIntegrationTest.scala,None,NOT EXISTING,0
2546,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/api/PlaintextAdminIntegrationTest.scala,None,NA,0
2548,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/api/ProducerIdExpirationTest.scala,None,NOT EXISTING,0
2551,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/api/TransactionsExpirationTest.scala,None,NA,0
2554,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/server/FetchFromFollowerIntegrationTest.scala,None,NOT EXISTING,0
2557,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/coordinator/group/GroupCoordinatorTest.scala,None,NA,0
2558,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/coordinator/group/GroupMetadataManagerTest.scala,None,NA,0
2559,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/log/UnifiedLogTest.scala,None,NOT EXISTING,0
2564,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/KafkaApisTest.scala,None,NA,0
2565,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/KafkaConfigTest.scala,None,NA,0
2568,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/tools/StorageToolTest.scala,None,NA,0
2569,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/utils/TestUtils.scala,None,NA,0
2570,apache/kafka,linkedin/kafka,15737,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/ConsumerGroupMigrationPolicy.java,None,NOT EXISTING,0
2571,apache/kafka,linkedin/kafka,15737,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/GroupCoordinatorConfig.java,None,NOT EXISTING,0
2572,apache/kafka,linkedin/kafka,15737,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/GroupCoordinatorShard.java,None,NOT EXISTING,0
2573,apache/kafka,linkedin/kafka,15737,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/GroupMetadataManager.java,None,NOT EXISTING,0
2574,apache/kafka,linkedin/kafka,15737,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/OffsetConfig.java,None,NOT EXISTING,0
2575,apache/kafka,linkedin/kafka,15737,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/RecordHelpers.java,None,NOT EXISTING,0
2576,apache/kafka,linkedin/kafka,15737,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/classic/ClassicGroup.java,None,NOT EXISTING,0
2577,apache/kafka,linkedin/kafka,15737,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/consumer/ConsumerGroup.java,None,NOT EXISTING,0
2578,apache/kafka,linkedin/kafka,15737,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/consumer/ConsumerGroupMember.java,None,NOT EXISTING,0
2579,apache/kafka,linkedin/kafka,15737,group-coordinator/src/main/resources/common/message/ConsumerGroupMemberMetadataValue.json,None,NOT EXISTING,0
2580,apache/kafka,linkedin/kafka,15737,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/Assertions.java,None,NOT EXISTING,0
2581,apache/kafka,linkedin/kafka,15737,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/GroupMetadataManagerTest.java,None,NOT EXISTING,0
2582,apache/kafka,linkedin/kafka,15737,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/GroupMetadataManagerTestContext.java,None,NOT EXISTING,0
2583,apache/kafka,linkedin/kafka,15737,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/RecordHelpersTest.java,None,NOT EXISTING,0
2584,apache/kafka,linkedin/kafka,15737,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/classic/ClassicGroupTest.java,None,NOT EXISTING,0
2585,apache/kafka,linkedin/kafka,15737,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/consumer/ConsumerGroupMemberTest.java,None,NOT EXISTING,0
2586,apache/kafka,linkedin/kafka,15737,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/consumer/ConsumerGroupTest.java,None,NOT EXISTING,0
2587,apache/kafka,linkedin/kafka,15737,metadata/src/test/java/org/apache/kafka/image/node/TopicImageNodeTest.java,None,NOT EXISTING,0
2588,apache/kafka,linkedin/kafka,15737,server/src/main/java/org/apache/kafka/server/config/Defaults.java,None,NOT EXISTING,0
2589,apache/kafka,linkedin/kafka,15737,streams/src/main/java/org/apache/kafka/streams/kstream/BranchedKStream.java,None,NA,0
2590,apache/kafka,linkedin/kafka,15737,streams/src/main/java/org/apache/kafka/streams/kstream/KGroupedStream.java,None,NA,0
2591,apache/kafka,linkedin/kafka,15737,streams/src/main/java/org/apache/kafka/streams/kstream/KStream.java,None,NA,0
2593,apache/kafka,linkedin/kafka,15737,streams/src/main/java/org/apache/kafka/streams/kstream/NamedOperation.java,None,NA,0
2594,apache/kafka,linkedin/kafka,15737,streams/src/main/java/org/apache/kafka/streams/kstream/UnlimitedWindows.java,None,NA,0
2595,apache/kafka,linkedin/kafka,15737,streams/src/main/java/org/apache/kafka/streams/kstream/ValueTransformerSupplier.java,None,NA,0
2596,apache/kafka,linkedin/kafka,15737,streams/src/main/java/org/apache/kafka/streams/kstream/ValueTransformerWithKeySupplier.java,None,NA,0
2597,apache/kafka,linkedin/kafka,15737,streams/src/test/java/org/apache/kafka/streams/integration/KafkaStreamsCloseOptionsIntegrationTest.java,None,NOT EXISTING,0
2599,apache/kafka,linkedin/kafka,15737,tools/src/test/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommandTest.java,None,NOT EXISTING,0
2600,apache/kafka,linkedin/kafka,15737,tools/src/test/java/org/apache/kafka/tools/consumer/group/DeleteOffsetsConsumerGroupCommandIntegrationTest.java,None,NOT EXISTING,0
2601,apache/kafka,linkedin/kafka,15737,checkstyle/import-control-core.xml,None,NA,0
2602,apache/kafka,linkedin/kafka,15737,checkstyle/import-control-metadata.xml,None,NOT EXISTING,0
2603,apache/kafka,linkedin/kafka,15737,checkstyle/import-control-server-common.xml,None,NOT EXISTING,0
2604,apache/kafka,linkedin/kafka,15737,checkstyle/import-control-server.xml,None,NOT EXISTING,0
2605,apache/kafka,linkedin/kafka,15737,checkstyle/import-control-storage.xml,None,NOT EXISTING,0
2606,apache/kafka,linkedin/kafka,15737,clients/src/main/java/org/apache/kafka/clients/admin/DescribeTopicsOptions.java,None,NA,0
2607,apache/kafka,linkedin/kafka,15737,clients/src/main/java/org/apache/kafka/clients/admin/KafkaAdminClient.java,None,NA,0
2608,apache/kafka,linkedin/kafka,15737,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumer.java,None,NOT EXISTING,0
2610,apache/kafka,linkedin/kafka,15737,clients/src/main/java/org/apache/kafka/common/config/ConfigDef.java,None,NA,0
2613,apache/kafka,linkedin/kafka,15737,clients/src/main/java/org/apache/kafka/common/network/Selector.java,None,NA,0
2614,apache/kafka,linkedin/kafka,15737,clients/src/main/java/org/apache/kafka/common/requests/DescribeTopicPartitionsResponse.java,None,NOT EXISTING,0
2615,apache/kafka,linkedin/kafka,15737,clients/src/main/java/org/apache/kafka/common/telemetry/internals/KafkaMetricsCollector.java,None,NOT EXISTING,0
2617,apache/kafka,linkedin/kafka,15737,clients/src/test/java/org/apache/kafka/clients/admin/KafkaAdminClientTest.java,None,NA,0
2618,apache/kafka,linkedin/kafka,15737,clients/src/test/java/org/apache/kafka/clients/admin/MockAdminClient.java,None,NA,0
2621,apache/kafka,linkedin/kafka,15737,clients/src/test/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumerTest.java,None,NOT EXISTING,0
2622,apache/kafka,linkedin/kafka,15737,clients/src/test/java/org/apache/kafka/common/metrics/KafkaMetricTest.java,None,NOT EXISTING,0
2623,apache/kafka,linkedin/kafka,15737,clients/src/test/java/org/apache/kafka/common/network/SelectorTest.java,None,NA,0
2630,apache/kafka,linkedin/kafka,15737,core/src/main/java/kafka/log/remote/RemoteLogManager.java,None,NOT EXISTING,0
2631,apache/kafka,linkedin/kafka,15737,core/src/main/java/kafka/server/builders/LogManagerBuilder.java,None,NOT EXISTING,0
2632,apache/kafka,linkedin/kafka,15737,core/src/main/java/kafka/server/handlers/DescribeTopicPartitionsRequestHandler.java,None,NOT EXISTING,0
2633,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/MetadataLogConfig.scala,None,NOT EXISTING,0
2635,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/cluster/Partition.scala,None,NA,0
2637,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/log/LogManager.scala,None,NA,0
2640,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/network/SocketServer.scala,None,NA,0
2643,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/BrokerServer.scala,None,NA,0
2646,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/ControllerConfigurationValidator.scala,None,NOT EXISTING,0
2651,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/DelayedRemoteFetch.scala,None,NA,0
2653,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/DelegationTokenManagerZk.scala,None,NOT EXISTING,0
2654,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala,None,NA,0
2657,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/FinalizedFeatureChangeListener.scala,None,NA,0
2658,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/KafkaApis.scala,None,NA,0
2660,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/KafkaRaftServer.scala,None,NA,0
2661,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/KafkaServer.scala,None,NA,0
2662,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala,None,NOT EXISTING,0
2664,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala,None,NOT EXISTING,0
2665,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/ReplicaAlterLogDirsThread.scala,None,NA,0
2666,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/ReplicaFetcherThread.scala,None,NA,0
2667,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/ReplicaManager.scala,None,NA,0
2669,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/SharedServer.scala,None,NOT EXISTING,0
2670,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/ZkAdminManager.scala,None,NA,0
2671,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/ZkConfigManager.scala,None,NOT EXISTING,0
2672,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/metadata/AclPublisher.scala,None,NOT EXISTING,0
2673,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/metadata/BrokerMetadataPublisher.scala,None,NA,0
2676,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/server/metadata/ZkMetadataCache.scala,None,NA,0
2678,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/zk/ZkMigrationClient.scala,None,NOT EXISTING,0
2679,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/zk/migration/ZkTopicMigrationClient.scala,None,NOT EXISTING,0
2680,apache/kafka,linkedin/kafka,15737,core/src/main/scala/kafka/zookeeper/ZooKeeperClient.scala,None,NA,0
2681,apache/kafka,linkedin/kafka,15737,core/src/test/java/kafka/server/handlers/DescribeTopicPartitionsRequestHandlerTest.java,None,NOT EXISTING,0
2683,apache/kafka,linkedin/kafka,15737,core/src/test/java/kafka/test/junit/RaftClusterInvocationContext.java,None,NA,0
2686,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/admin/ConfigCommandIntegrationTest.scala,None,NOT EXISTING,0
2687,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/admin/ListOffsetsIntegrationTest.scala,None,NA,0
2688,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/admin/RemoteTopicCrudTest.scala,None,NOT EXISTING,0
2690,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/api/AuthorizerIntegrationTest.scala,None,NA,0
2691,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/api/BaseConsumerTest.scala,None,NA,0
2697,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/api/PlaintextConsumerAssignorsTest.scala,None,NOT EXISTING,0
2698,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/api/PlaintextConsumerCommitTest.scala,None,NOT EXISTING,0
2699,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/api/PlaintextConsumerPollTest.scala,None,NOT EXISTING,0
2700,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/api/PlaintextConsumerTest.scala,None,NA,0
2701,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/api/PlaintextProducerSendTest.scala,None,NA,0
2702,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/api/ProducerSendWhileDeletionTest.scala,None,NA,0
2705,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/network/DynamicNumNetworkThreadsTest.scala,None,NOT EXISTING,0
2706,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/server/DynamicBrokerReconfigurationTest.scala,None,NA,0
2709,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/server/KafkaServerKRaftRegistrationTest.scala,None,NOT EXISTING,0
2710,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/server/QuorumTestHarness.scala,None,NOT EXISTING,0
2711,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/zk/ZkMigrationFailoverTest.scala,None,NOT EXISTING,0
2712,apache/kafka,linkedin/kafka,15737,core/src/test/scala/integration/kafka/zk/ZkMigrationIntegrationTest.scala,None,NOT EXISTING,0
2714,apache/kafka,linkedin/kafka,15737,core/src/test/scala/kafka/raft/KafkaMetadataLogTest.scala,None,NA,0
2717,apache/kafka,linkedin/kafka,15737,core/src/test/scala/kafka/server/LocalLeaderEndPointTest.scala,None,NOT EXISTING,0
2718,apache/kafka,linkedin/kafka,15737,core/src/test/scala/kafka/server/metadata/BrokerServerMetricsTest.scala,None,NOT EXISTING,0
2719,apache/kafka,linkedin/kafka,15737,core/src/test/scala/kafka/server/metadata/MockConfigRepository.scala,None,NA,0
2722,apache/kafka,linkedin/kafka,15737,core/src/test/scala/kafka/utils/TestInfoUtils.scala,None,NOT EXISTING,0
2729,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/controller/ControllerIntegrationTest.scala,None,NA,0
2730,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/controller/PartitionStateMachineTest.scala,None,NA,0
2731,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/controller/ReplicaStateMachineTest.scala,None,NA,0
2732,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/controller/TopicDeletionManagerTest.scala,None,NA,0
2733,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/coordinator/group/GroupCoordinatorAdapterTest.scala,None,NOT EXISTING,0
2735,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/integration/KafkaServerTestHarness.scala,None,NA,0
2737,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/integration/MinIsrConfigTest.scala,None,NA,0
2739,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/log/BrokerCompressionTest.scala,None,NA,0
2740,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/log/LocalLogTest.scala,None,NOT EXISTING,0
2742,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/log/LogCleanerTest.scala,None,NA,0
2744,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/log/LogLoaderTest.scala,None,NA,0
2748,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/log/LogTestUtils.scala,None,NA,0
2749,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/log/LogValidatorTest.scala,None,NA,0
2751,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/log/ProducerStateManagerTest.scala,None,NA,0
2752,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/log/remote/RemoteIndexCacheTest.scala,None,NA,0
2754,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/migration/MigrationPropagatorTest.scala,None,NOT EXISTING,0
2756,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/network/RequestConvertToJsonTest.scala,None,NA,0
2757,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/network/SocketServerTest.scala,None,NA,0
2760,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/security/authorizer/AuthorizerTest.scala,None,NOT EXISTING,0
2765,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/AddPartitionsToTxnRequestServerTest.scala,None,NA,0
2766,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/AlterPartitionManagerTest.scala,None,NOT EXISTING,0
2767,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/AlterReplicaLogDirsRequestTest.scala,None,NOT EXISTING,0
2772,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/ConfigAdminManagerTest.scala,None,NOT EXISTING,0
2774,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/ControllerConfigurationValidatorTest.scala,None,NOT EXISTING,0
2775,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/ControllerIdMetricTest.scala,None,NOT EXISTING,0
2776,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/ControllerRegistrationManagerTest.scala,None,NOT EXISTING,0
2782,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/DescribeQuorumRequestTest.scala,None,NA,0
2789,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/FetchRequestTest.scala,None,NA,0
2791,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/FinalizedFeatureChangeListenerTest.scala,None,NA,0
2794,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/KafkaMetricReporterExceptionHandlingTest.scala,None,NA,0
2795,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/KafkaMetricsReporterTest.scala,None,NA,0
2798,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/ListGroupsRequestTest.scala,None,NOT EXISTING,0
2801,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/LogRecoveryTest.scala,None,NA,0
2803,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/MockTierStateMachine.scala,None,NOT EXISTING,0
2805,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/ReplicaManagerConcurrencyTest.scala,None,NOT EXISTING,0
2806,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/ReplicaManagerTest.scala,None,NA,0
2808,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/ServerGenerateBrokerIdTest.scala,None,NA,0
2811,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/ServerStartupTest.scala,None,NA,0
2816,apache/kafka,linkedin/kafka,15737,core/src/test/scala/unit/kafka/server/epoch/LeaderEpochFileCacheTest.scala,None,NA,0
